seriesId,matchId,playerId,playerLongName,playerBattingStyles,playerRoleType,battedType,runs,balls,minutes,fours,sixes,strikerate,isOut,fowOrder,fowWicketNum,fowRuns,fowOvers,fowOverNumber,dismissalType.1,bowlerId,bowlerLongName,bowlingStyles
1410370,1410429,64795,Cameron Bancroft,rhb,P,yes,3.0,4.0,7.0,0.0,0.0,75.0,True,0.0,1.0,8.0,1.1,2.0,2.0,55246.0,Timm van der Gugten,rfm
1410370,1410429,76781,James Bracey,lhb,WK,yes,1.0,7.0,10.0,0.0,0.0,14.28,True,2.0,3.0,16.0,3.3,4.0,1.0,55246.0,Timm van der Gugten,rfm
1410370,1410429,58730,Beau Webster,rhb,P,yes,9.0,15.0,17.0,2.0,0.0,60.0,True,3.0,4.0,30.0,6.5,7.0,1.0,82967.0,Dan Douthwaite,rmf
1410370,1410429,52234,Jack Taylor,rhb,C,yes,70.0,48.0,65.0,2.0,5.0,145.83,True,7.0,8.0,134.0,19.4,20.0,4.0,76481.0,Andy Gorvin,rm
1410370,1410429,91661,Ben Charlesworth,lhb,P,yes,10.0,8.0,11.0,0.0,1.0,125.0,True,4.0,5.0,45.0,9.1,10.0,1.0,72035.0,Mason Crane,lbg
1410370,1410429,58629,Graeme van Buuren,rhb,P,yes,14.0,17.0,20.0,1.0,0.0,82.35,True,5.0,6.0,87.0,14.6,15.0,2.0,82967.0,Dan Douthwaite,rmf
1410370,1410429,65053,Matt Taylor,rhb,P,yes,1.0,4.0,5.0,0.0,0.0,25.0,True,6.0,7.0,90.0,15.6,16.0,1.0,76481.0,Andy Gorvin,rm
1410370,1410429,59394,Marchant de Lange,rhb,P,yes,7.0,6.0,18.0,1.0,0.0,116.66,False,,,,,,12.0,,,
1410370,1410429,67746,Josh Shaw,rhb,P,yes,8.0,2.0,2.0,0.0,1.0,400.0,False,,,,,,12.0,,,
1410370,1410429,57641,David Payne,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410466,76487,Kiran Carlson,rhb,C,yes,7.0,6.0,16.0,1.0,0.0,116.66,True,1.0,2.0,29.0,3.2,4.0,1.0,97298.0,Luke Hollman,lb
1410370,1410466,103512,William Smale,rhb,P,yes,12.0,10.0,11.0,1.0,1.0,120.0,True,0.0,1.0,17.0,2.2,3.0,1.0,99261.0,Blake Cullen,rfm
1410370,1410466,97887,Thomas Bevan,rhb,P,yes,12.0,6.0,10.0,1.0,1.0,200.0,True,2.0,3.0,36.0,3.6,4.0,1.0,97298.0,Luke Hollman,lb
1410370,1410466,48155,Colin Ingram,lhb,P,yes,11.0,7.0,8.0,2.0,0.0,157.14,True,3.0,4.0,45.0,4.4,5.0,1.0,109451.0,Noah Cornwell,lm
1410370,1410466,58961,Chris Cooke,rhb,WK,yes,2.0,2.0,11.0,0.0,0.0,100.0,True,5.0,6.0,51.0,5.4,6.0,1.0,97298.0,Luke Hollman,lb
1410370,1410466,78285,Marnus Labuschagne,rhb,P,yes,1.0,2.0,4.0,0.0,0.0,50.0,True,4.0,5.0,48.0,5.1,6.0,2.0,97298.0,Luke Hollman,lb
1410370,1410466,82967,Dan Douthwaite,rhb,P,yes,7.0,10.0,17.0,0.0,0.0,70.0,True,8.0,9.0,70.0,8.4,9.0,1.0,99261.0,Blake Cullen,rfm
1410370,1410466,106382,Ben Kellaway,rhb,P,yes,1.0,2.0,3.0,0.0,0.0,50.0,True,6.0,7.0,52.0,6.1,7.0,1.0,65145.0,Tom Helm,rfm
1410370,1410466,55246,Timm van der Gugten,rhb,P,yes,11.0,6.0,7.0,2.0,0.0,183.33,True,7.0,8.0,65.0,7.4,8.0,1.0,67902.0,Ryan Higgins,rmf
1410370,1410466,72035,Mason Crane,rhb,P,yes,18.0,9.0,10.0,1.0,1.0,200.0,False,,,,,,12.0,,,
1410370,1410466,76589,Jamie McIlroy,rhb,P,yes,1.0,1.0,4.0,0.0,0.0,100.0,False,,,,,,12.0,,,
1410370,1410466,69530,Leus du Plooy,lhb,C,yes,28.0,19.0,26.0,4.0,0.0,147.36,True,0.0,1.0,55.0,6.1,7.0,3.0,72035.0,Mason Crane,lbg
1410370,1410466,71287,Martin Andersson,rhb,P,yes,30.0,23.0,38.0,2.0,1.0,130.43,True,2.0,3.0,74.0,8.1,9.0,1.0,78285.0,Marnus Labuschagne,lb
1410370,1410466,97255,Jack Davies,lhb,WK,yes,10.0,7.0,11.0,2.0,0.0,142.85,True,1.0,2.0,74.0,7.6,8.0,1.0,82967.0,Dan Douthwaite,rmf
1410370,1410466,67902,Ryan Higgins,rhb,P,yes,1.0,4.0,8.0,0.0,0.0,25.0,True,3.0,4.0,85.0,9.2,10.0,1.0,76589.0,Jamie McIlroy,lfm
1410370,1410466,97298,Luke Hollman,lhb,P,yes,7.0,3.0,7.0,0.0,1.0,233.33,False,,,,,,12.0,,,
1410370,1410466,98572,Joe Cracknell,rhb,P,yes,4.0,1.0,1.0,1.0,0.0,400.0,False,,,,,,12.0,,,
1410370,1410466,49023,Mark Stoneman,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410466,100497,Joshua De Caires,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410466,65145,Tom Helm,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410466,99261,Blake Cullen,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410466,109451,Noah Cornwell,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410489,76487,Kiran Carlson,rhb,C,yes,135.0,64.0,74.0,14.0,8.0,210.93,True,1.0,2.0,213.0,17.2,18.0,1.0,89779.0,Riley Meredith,rf
1410370,1410489,103512,William Smale,rhb,P,yes,59.0,34.0,57.0,5.0,4.0,173.52,True,0.0,1.0,169.0,13.6,14.0,1.0,77045.0,Ben Green,rfm
1410370,1410489,48155,Colin Ingram,lhb,P,yes,21.0,10.0,30.0,2.0,0.0,210.0,True,3.0,4.0,243.0,19.6,20.0,4.0,60218.0,Jake Ball,rfm
1410370,1410489,58961,Chris Cooke,rhb,WK,yes,16.0,10.0,9.0,1.0,1.0,160.0,True,2.0,3.0,234.0,18.6,19.0,1.0,77045.0,Ben Green,rfm
1410370,1410489,106382,Ben Kellaway,rhb,P,yes,5.0,3.0,5.0,1.0,0.0,166.66,False,,,,,,12.0,,,
1410370,1410489,97887,Thomas Bevan,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410489,78285,Marnus Labuschagne,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410489,82967,Dan Douthwaite,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410489,55246,Timm van der Gugten,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410489,72035,Mason Crane,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410489,76481,Andy Gorvin,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410489,82071,Tom Banton,rhb,WK,yes,28.0,13.0,12.0,2.0,2.0,215.38,True,0.0,1.0,40.0,2.4,3.0,1.0,55246.0,Timm van der Gugten,rfm
1410370,1410489,109398,George Thomas,rhb,P,yes,16.0,10.0,20.0,1.0,1.0,160.0,True,2.0,3.0,53.0,4.2,5.0,1.0,,,
1410370,1410489,63101,Tom Kohler-Cadmore,rhb,P,yes,0.0,1.0,1.0,0.0,0.0,0.0,True,1.0,2.0,40.0,2.5,3.0,1.0,55246.0,Timm van der Gugten,rfm
1410370,1410489,62624,Tom Abell,rhb,P,yes,29.0,20.0,22.0,4.0,0.0,145.0,True,4.0,5.0,90.0,8.4,9.0,2.0,106382.0,Ben Kellaway,ob
1410370,1410489,73455,Sean Dickson,rhb,P,yes,12.0,7.0,10.0,0.0,1.0,171.42,True,3.0,4.0,88.0,7.5,8.0,2.0,76481.0,Andy Gorvin,rm
1410370,1410489,57579,Lewis Gregory,rhb,C,yes,7.0,7.0,8.0,1.0,0.0,100.0,True,5.0,6.0,102.0,9.6,10.0,1.0,78285.0,Marnus Labuschagne,lb
1410370,1410489,77045,Ben Green,rhb,P,yes,8.0,6.0,10.0,1.0,0.0,133.33,True,6.0,7.0,113.0,11.1,12.0,2.0,78285.0,Marnus Labuschagne,lb
1410370,1410489,62701,Craig Overton,rhb,P,yes,7.0,7.0,16.0,1.0,0.0,100.0,False,,,,,,12.0,,,
1410370,1410489,89779,Riley Meredith,rhb,P,yes,0.0,3.0,5.0,0.0,0.0,0.0,True,7.0,8.0,113.0,11.4,12.0,2.0,78285.0,Marnus Labuschagne,lb
1410370,1410489,62431,Jack Leach,lhb,P,yes,0.0,2.0,2.0,0.0,0.0,0.0,True,8.0,9.0,113.0,11.6,12.0,2.0,78285.0,Marnus Labuschagne,lb
1410370,1410489,60218,Jake Ball,rhb,P,yes,8.0,6.0,6.0,2.0,0.0,133.33,True,9.0,10.0,123.0,13.3,14.0,2.0,78285.0,Marnus Labuschagne,lb
1410370,1410377,49844,Laurie Evans,rhb,P,yes,27.0,19.0,46.0,3.0,0.0,142.1,True,3.0,4.0,107.0,11.2,12.0,1.0,97887.0,Thomas Bevan,ob
1410370,1410377,71305,Dan Lawrence,rhb,P,yes,13.0,12.0,12.0,2.0,0.0,108.33,True,0.0,1.0,15.0,2.2,3.0,1.0,76589.0,Jamie McIlroy,lfm
1410370,1410377,52290,Jason Roy,rhb,P,yes,11.0,8.0,6.0,2.0,0.0,137.5,True,1.0,2.0,30.0,3.4,4.0,2.0,55246.0,Timm van der Gugten,rfm
1410370,1410377,83357,Ollie Pope,rhb,C,yes,0.0,3.0,4.0,0.0,0.0,0.0,True,2.0,3.0,31.0,4.2,5.0,1.0,82967.0,Dan Douthwaite,rmf
1410370,1410377,97293,Jamie Smith,rhb,WK,yes,76.0,38.0,41.0,1.0,8.0,200.0,True,5.0,6.0,146.0,14.6,15.0,1.0,76589.0,Jamie McIlroy,lfm
1410370,1410377,52462,Jordan Clark,rhb,P,yes,4.0,4.0,4.0,0.0,0.0,100.0,True,4.0,5.0,119.0,12.3,13.0,2.0,82967.0,Dan Douthwaite,rmf
1410370,1410377,67312,Tom Curran,rhb,P,yes,5.0,7.0,12.0,1.0,0.0,71.42,True,6.0,7.0,146.0,15.1,16.0,2.0,78285.0,Marnus Labuschagne,lb
1410370,1410377,59610,Sean Abbott,rhb,P,yes,24.0,15.0,22.0,0.0,1.0,160.0,False,,,,,,12.0,,,
1410370,1410377,70959,Cameron Steel,rhb,P,yes,13.0,9.0,11.0,0.0,1.0,144.44,True,7.0,8.0,169.0,17.3,18.0,2.0,72035.0,Mason Crane,lbg
1410370,1410377,93785,Gus Atkinson,rhb,P,yes,10.0,7.0,11.0,1.0,0.0,142.85,False,,,,,,12.0,,,
1410370,1410377,101328,Spencer Johnson,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410377,69874,Eddie Byrom,lhb,P,yes,10.0,8.0,7.0,2.0,0.0,125.0,True,0.0,1.0,11.0,1.3,2.0,1.0,93785.0,Gus Atkinson,rfm
1410370,1410377,76487,Kiran Carlson,rhb,C,yes,1.0,3.0,12.0,0.0,0.0,33.33,True,1.0,2.0,17.0,2.4,3.0,1.0,101328.0,Spencer Johnson,lf
1410370,1410377,49473,Sam Northeast,rhb,P,yes,9.0,10.0,13.0,2.0,0.0,90.0,True,2.0,3.0,30.0,4.4,5.0,1.0,52462.0,Jordan Clark,rmf
1410370,1410377,48155,Colin Ingram,lhb,P,yes,50.0,40.0,49.0,4.0,2.0,125.0,True,3.0,4.0,129.0,15.1,16.0,4.0,52462.0,Jordan Clark,rmf
1410370,1410377,78285,Marnus Labuschagne,rhb,P,yes,58.0,34.0,47.0,8.0,1.0,170.58,True,4.0,5.0,135.0,16.1,17.0,1.0,59610.0,Sean Abbott,rfm
1410370,1410377,58961,Chris Cooke,rhb,WK,yes,40.0,15.0,21.0,3.0,3.0,266.66,False,,,,,,12.0,,,
1410370,1410377,82967,Dan Douthwaite,rhb,P,yes,1.0,6.0,12.0,0.0,0.0,16.66,True,5.0,6.0,173.0,18.6,19.0,1.0,52462.0,Jordan Clark,rmf
1410370,1410377,97887,Thomas Bevan,rhb,P,yes,0.0,1.0,2.0,0.0,0.0,0.0,True,6.0,7.0,176.0,19.3,20.0,2.0,71305.0,Dan Lawrence,ob
1410370,1410377,55246,Timm van der Gugten,rhb,P,yes,5.0,3.0,2.0,0.0,0.0,166.66,False,,,,,,12.0,,,
1410370,1410377,72035,Mason Crane,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410377,76589,Jamie McIlroy,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410386,69874,Eddie Byrom,lhb,P,yes,9.0,8.0,21.0,1.0,0.0,112.5,True,1.0,2.0,37.0,4.1,5.0,1.0,78253.0,Nathan McAndrew,rmf
1410370,1410386,76487,Kiran Carlson,rhb,C,yes,15.0,11.0,11.0,3.0,0.0,136.36,True,0.0,1.0,23.0,2.3,3.0,1.0,66104.0,Ollie Robinson,rmf
1410370,1410386,58961,Chris Cooke,rhb,WK,yes,27.0,22.0,29.0,2.0,1.0,122.72,True,2.0,3.0,75.0,9.3,10.0,1.0,62490.0,Tymal Mills,lf
1410370,1410386,49473,Sam Northeast,rhb,P,yes,61.0,43.0,66.0,4.0,3.0,141.86,False,,,,,,12.0,,,
1410370,1410386,48155,Colin Ingram,lhb,P,yes,39.0,23.0,25.0,5.0,1.0,169.56,True,3.0,4.0,143.0,15.3,16.0,2.0,62490.0,Tymal Mills,lf
1410370,1410386,78285,Marnus Labuschagne,rhb,P,yes,0.0,1.0,2.0,0.0,0.0,0.0,True,4.0,5.0,143.0,15.4,16.0,2.0,62490.0,Tymal Mills,lf
1410370,1410386,82967,Dan Douthwaite,rhb,P,yes,11.0,7.0,11.0,1.0,1.0,157.14,True,5.0,6.0,162.0,17.3,18.0,1.0,62490.0,Tymal Mills,lf
1410370,1410386,97887,Thomas Bevan,rhb,P,yes,7.0,7.0,11.0,1.0,0.0,100.0,True,6.0,7.0,174.0,19.4,20.0,4.0,71117.0,Danny Lamb,rmf
1410370,1410386,55246,Timm van der Gugten,rhb,P,yes,0.0,2.0,2.0,0.0,0.0,0.0,False,,,,,,12.0,,,
1410370,1410386,72035,Mason Crane,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410386,76589,Jamie McIlroy,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410386,102232,Oli Carter,rhb,P,yes,33.0,29.0,38.0,4.0,0.0,113.79,True,2.0,3.0,73.0,9.1,10.0,1.0,48155.0,Colin Ingram,lb
1410370,1410386,67890,Daniel Hughes,lhb,P,yes,10.0,5.0,9.0,2.0,0.0,200.0,True,0.0,1.0,22.0,2.1,3.0,3.0,76589.0,Jamie McIlroy,lfm
1410370,1410386,70315,Tom Alsop,lhb,P,yes,8.0,8.0,8.0,0.0,1.0,100.0,True,1.0,2.0,31.0,3.5,4.0,1.0,55246.0,Timm van der Gugten,rfm
1410370,1410386,108145,James Coles,rhb,P,yes,69.0,49.0,61.0,6.0,0.0,140.81,False,,,,,,12.0,,,
1410370,1410386,67878,Fynn Hudson-Prentice,rhb,P,yes,3.0,6.0,7.0,0.0,0.0,50.0,True,3.0,4.0,80.0,10.6,11.0,1.0,82967.0,Dan Douthwaite,rmf
1410370,1410386,48347,John Simpson,lhb,WK,yes,1.0,3.0,5.0,0.0,0.0,33.33,True,4.0,5.0,85.0,11.6,12.0,1.0,72035.0,Mason Crane,lbg
1410370,1410386,71117,Danny Lamb,rhb,P,yes,8.0,15.0,20.0,0.0,0.0,53.33,True,5.0,6.0,120.0,17.2,18.0,1.0,72035.0,Mason Crane,lbg
1410370,1410386,78253,Nathan McAndrew,rhb,P,yes,17.0,6.0,11.0,2.0,1.0,283.33,False,,,,,,12.0,,,
1410370,1410386,102230,Jack Carson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410386,66104,Ollie Robinson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410386,62490,Tymal Mills,rhb,C,DNB,,,,,,,False,,,,,,,,,
1410370,1410371,49044,Dean Elgar,lhb,P,yes,0.0,2.0,1.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.2,1.0,1.0,57641.0,David Payne,lfm
1410370,1410371,62460,Adam Rossington,rhb,WK,yes,6.0,10.0,10.0,1.0,0.0,60.0,True,2.0,3.0,11.0,2.4,3.0,1.0,57641.0,David Payne,lfm
1410370,1410371,77433,Michael Pepper,rhb,P,yes,0.0,1.0,1.0,0.0,0.0,0.0,True,1.0,2.0,0.0,0.3,1.0,2.0,57641.0,David Payne,lfm
1410370,1410371,99309,Jordan Cox,rhb,P,yes,48.0,27.0,31.0,4.0,3.0,177.77,True,3.0,4.0,75.0,9.1,10.0,1.0,59394.0,Marchant de Lange,rf
1410370,1410371,83963,Paul Walter,lhb,P,yes,43.0,31.0,41.0,5.0,1.0,138.7,True,4.0,5.0,110.0,14.4,15.0,1.0,65053.0,Matt Taylor,lfm
1410370,1410371,77727,Matt Critchley,rhb,P,yes,16.0,23.0,32.0,0.0,0.0,69.56,True,6.0,7.0,127.0,18.1,19.0,1.0,65053.0,Matt Taylor,lfm
1410370,1410371,80807,Daniel Sams,rhb,P,yes,9.0,7.0,5.0,0.0,1.0,128.57,True,5.0,6.0,119.0,15.5,16.0,1.0,57641.0,David Payne,lfm
1410370,1410371,61484,Simon Harmer,rhb,C,yes,3.0,9.0,12.0,0.0,0.0,33.33,True,8.0,9.0,128.0,18.4,19.0,1.0,65053.0,Matt Taylor,lfm
1410370,1410371,109418,Luc Benkenstein,rhb,P,yes,0.0,1.0,1.0,0.0,0.0,0.0,True,7.0,8.0,127.0,18.2,19.0,1.0,65053.0,Matt Taylor,lfm
1410370,1410371,97387,Ben Allison,rhb,P,yes,3.0,5.0,7.0,0.0,0.0,60.0,False,,,,,,12.0,,,
1410370,1410371,83649,Aaron Beard,lhb,P,yes,10.0,4.0,5.0,0.0,1.0,250.0,False,,,,,,12.0,,,
1410370,1410371,62523,Miles Hammond,lhb,P,yes,4.0,6.0,3.0,0.0,0.0,66.66,True,0.0,1.0,4.0,0.6,1.0,1.0,80807.0,Daniel Sams,lfm
1410370,1410371,64795,Cameron Bancroft,rhb,P,yes,32.0,18.0,32.0,6.0,0.0,177.77,True,1.0,2.0,87.0,8.4,9.0,2.0,109418.0,Luc Benkenstein,lb
1410370,1410371,76781,James Bracey,lhb,WK,yes,49.0,30.0,32.0,3.0,4.0,163.33,True,2.0,3.0,89.0,9.1,10.0,1.0,83649.0,Aaron Beard,rfm
1410370,1410371,58730,Beau Webster,rhb,P,yes,19.0,18.0,25.0,2.0,0.0,105.55,True,4.0,5.0,135.0,15.5,16.0,1.0,109418.0,Luc Benkenstein,lb
1410370,1410371,52234,Jack Taylor,rhb,C,yes,7.0,8.0,7.0,1.0,0.0,87.5,True,3.0,4.0,100.0,11.2,12.0,1.0,77727.0,Matt Critchley,lb
1410370,1410371,91661,Ben Charlesworth,lhb,P,yes,22.0,18.0,17.0,0.0,2.0,122.22,False,,,,,,12.0,,,
1410370,1410371,58629,Graeme van Buuren,rhb,P,yes,5.0,4.0,3.0,0.0,0.0,125.0,False,,,,,,12.0,,,
1410370,1410371,102887,Oliver Price,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410371,59394,Marchant de Lange,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410371,57641,David Payne,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410371,65053,Matt Taylor,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410476,62523,Miles Hammond,lhb,P,yes,0.0,4.0,3.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.4,1.0,1.0,55246.0,Timm van der Gugten,rfm
1410370,1410476,64795,Cameron Bancroft,rhb,P,yes,44.0,26.0,38.0,3.0,3.0,169.23,True,2.0,3.0,89.0,9.3,10.0,1.0,76481.0,Andy Gorvin,rm
1410370,1410476,76781,James Bracey,lhb,WK,yes,31.0,20.0,25.0,5.0,1.0,155.0,True,1.0,2.0,64.0,6.4,7.0,1.0,76481.0,Andy Gorvin,rm
1410370,1410476,58730,Beau Webster,rhb,P,yes,33.0,26.0,36.0,4.0,0.0,126.92,True,3.0,4.0,152.0,15.6,16.0,1.0,82967.0,Dan Douthwaite,rmf
1410370,1410476,52234,Jack Taylor,rhb,C,yes,80.0,35.0,41.0,4.0,7.0,228.57,False,,,,,,12.0,,,
1410370,1410476,91661,Ben Charlesworth,lhb,P,yes,7.0,5.0,8.0,1.0,0.0,140.0,True,4.0,5.0,178.0,17.5,18.0,1.0,78285.0,Marnus Labuschagne,lb
1410370,1410476,102887,Oliver Price,rhb,P,yes,6.0,2.0,4.0,0.0,1.0,300.0,True,5.0,6.0,187.0,18.3,19.0,1.0,76481.0,Andy Gorvin,rm
1410370,1410476,65053,Matt Taylor,rhb,P,yes,0.0,3.0,7.0,0.0,0.0,0.0,False,,,,,,12.0,,,
1410370,1410476,67746,Josh Shaw,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410476,57641,David Payne,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410476,49425,Tom Smith,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410476,76487,Kiran Carlson,rhb,C,yes,3.0,8.0,11.0,0.0,0.0,37.5,True,1.0,2.0,9.0,2.5,3.0,3.0,57641.0,David Payne,lfm
1410370,1410476,103512,William Smale,rhb,P,yes,4.0,8.0,10.0,0.0,0.0,50.0,True,0.0,1.0,8.0,2.2,3.0,2.0,57641.0,David Payne,lfm
1410370,1410476,97887,Thomas Bevan,rhb,P,yes,6.0,8.0,12.0,1.0,0.0,75.0,True,2.0,3.0,18.0,4.6,5.0,1.0,67746.0,Josh Shaw,rmf
1410370,1410476,78285,Marnus Labuschagne,rhb,P,yes,2.0,7.0,10.0,0.0,0.0,28.57,True,3.0,4.0,18.0,5.1,6.0,1.0,65053.0,Matt Taylor,lfm
1410370,1410476,48155,Colin Ingram,lhb,P,yes,20.0,12.0,18.0,2.0,1.0,166.66,True,5.0,6.0,47.0,8.5,9.0,2.0,49425.0,Tom Smith,sla
1410370,1410476,58961,Chris Cooke,rhb,WK,yes,3.0,4.0,7.0,0.0,0.0,75.0,True,4.0,5.0,25.0,6.3,7.0,1.0,49425.0,Tom Smith,sla
1410370,1410476,82967,Dan Douthwaite,rhb,P,yes,9.0,13.0,24.0,0.0,0.0,69.23,True,7.0,8.0,59.0,12.1,13.0,1.0,67746.0,Josh Shaw,rmf
1410370,1410476,55246,Timm van der Gugten,rhb,P,yes,1.0,3.0,4.0,0.0,0.0,33.33,True,6.0,7.0,48.0,9.2,10.0,3.0,58730.0,Beau Webster,rm
1410370,1410476,72035,Mason Crane,rhb,P,yes,19.0,21.0,26.0,1.0,1.0,90.47,True,9.0,10.0,85.0,15.5,16.0,1.0,49425.0,Tom Smith,sla
1410370,1410476,76481,Andy Gorvin,rhb,P,yes,10.0,9.0,11.0,0.0,1.0,111.11,True,8.0,9.0,73.0,14.5,15.0,1.0,57641.0,David Payne,lfm
1410370,1410476,76589,Jamie McIlroy,rhb,P,yes,1.0,2.0,5.0,0.0,0.0,50.0,False,,,,,,12.0,,,
1410370,1410395,62523,Miles Hammond,lhb,P,yes,3.0,6.0,7.0,0.0,0.0,50.0,True,0.0,1.0,5.0,1.3,2.0,1.0,53310.0,Chris Wood,lmf
1410370,1410395,64795,Cameron Bancroft,rhb,P,yes,29.0,23.0,35.0,4.0,0.0,126.08,True,2.0,3.0,60.0,8.2,9.0,1.0,109408.0,John Turner,rfm
1410370,1410395,76781,James Bracey,lhb,WK,yes,1.0,5.0,8.0,0.0,0.0,20.0,True,1.0,2.0,15.0,3.2,4.0,1.0,53310.0,Chris Wood,lmf
1410370,1410395,58730,Beau Webster,rhb,P,yes,28.0,27.0,38.0,2.0,1.0,103.7,True,5.0,6.0,72.0,12.2,13.0,1.0,58276.0,Michael Neser,rmf
1410370,1410395,91661,Ben Charlesworth,lhb,P,yes,0.0,2.0,3.0,0.0,0.0,0.0,True,3.0,4.0,60.0,8.4,9.0,4.0,109408.0,John Turner,rfm
1410370,1410395,52234,Jack Taylor,rhb,C,yes,3.0,5.0,6.0,0.0,0.0,60.0,True,4.0,5.0,65.0,10.1,11.0,2.0,62177.0,James Fuller,rfm
1410370,1410395,58629,Graeme van Buuren,rhb,P,yes,22.0,22.0,33.0,1.0,0.0,100.0,True,9.0,10.0,124.0,18.2,19.0,1.0,109408.0,John Turner,rfm
1410370,1410395,59394,Marchant de Lange,rhb,P,yes,1.0,3.0,5.0,0.0,0.0,33.33,True,6.0,7.0,74.0,12.6,13.0,1.0,58276.0,Michael Neser,rmf
1410370,1410395,65053,Matt Taylor,rhb,P,yes,27.0,14.0,15.0,1.0,3.0,192.85,True,7.0,8.0,116.0,16.6,17.0,1.0,62177.0,James Fuller,rfm
1410370,1410395,57641,David Payne,rhb,P,yes,3.0,4.0,5.0,0.0,0.0,75.0,True,8.0,9.0,122.0,18.1,19.0,2.0,109408.0,John Turner,rfm
1410370,1410395,83873,Ajeet Singh Dale,rhb,P,yes,0.0,0.0,2.0,0.0,0.0,0.0,False,,,,,,12.0,,,
1410370,1410395,70392,Ben McDermott,rhb,WK,yes,1.0,2.0,3.0,0.0,0.0,50.0,True,0.0,1.0,2.0,0.5,1.0,2.0,57641.0,David Payne,lfm
1410370,1410395,52122,James Vince,rhb,C,yes,10.0,8.0,11.0,2.0,0.0,125.0,True,1.0,2.0,13.0,2.2,3.0,1.0,57641.0,David Payne,lfm
1410370,1410395,67901,Nick Gubbins,lhb,P,yes,14.0,10.0,18.0,3.0,0.0,140.0,True,2.0,3.0,31.0,4.3,5.0,3.0,57641.0,David Payne,lfm
1410370,1410395,76849,Joe Weatherley,rhb,P,yes,24.0,25.0,28.0,3.0,0.0,96.0,True,3.0,4.0,63.0,9.1,10.0,3.0,59394.0,Marchant de Lange,rf
1410370,1410395,109386,Toby Albert,rhb,P,yes,41.0,32.0,51.0,6.0,0.0,128.12,False,,,,,,12.0,,,
1410370,1410395,62177,James Fuller,rhb,P,yes,27.0,24.0,32.0,3.0,0.0,112.5,True,4.0,5.0,124.0,16.4,17.0,2.0,83873.0,Ajeet Singh Dale,rfm
1410370,1410395,48563,Benny Howell,rhb,P,yes,4.0,1.0,2.0,1.0,0.0,400.0,False,,,,,,12.0,,,
1410370,1410395,48572,Liam Dawson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410395,58276,Michael Neser,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410395,53310,Chris Wood,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410395,109408,John Turner,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410444,60574,Daniel Bell-Drummond,rhb,P,yes,76.0,52.0,76.0,10.0,2.0,146.15,True,7.0,8.0,149.0,18.3,19.0,1.0,67746.0,Josh Shaw,rmf
1410370,1410444,81547,Feroze Khushi,rhb,P,yes,0.0,2.0,4.0,0.0,0.0,0.0,True,0.0,1.0,2.0,0.2,1.0,3.0,57641.0,David Payne,lfm
1410370,1410444,109384,Tawanda Muyeye,rhb,P,yes,1.0,2.0,3.0,0.0,0.0,50.0,True,1.0,2.0,4.0,0.5,1.0,1.0,57641.0,David Payne,lfm
1410370,1410444,52241,Sam Billings,rhb,CWK,yes,1.0,5.0,9.0,0.0,0.0,20.0,True,2.0,3.0,13.0,2.4,3.0,1.0,57641.0,David Payne,lfm
1410370,1410444,100594,Joey Evison,rhb,P,yes,22.0,16.0,27.0,3.0,0.0,137.5,True,3.0,4.0,69.0,9.1,10.0,1.0,58730.0,Beau Webster,rm
